"obs_time","temp","swdown","lwdown","relhum","pres","precip","windspeed","winddir","difrad","spchum"
"2029-11-09 07:00",2.15,0,249.15,99.6,101.7,0,1.163,196,0,0.0043
"2029-11-09 08:00",3.98,84.4,257.5,99.6,101.7,0,1.133,192.5,45.1,0.005
"2029-11-09 09:00",3.5,185.39,255.29,99.7,101.7,0,1.108,188.8,65.9,0.0048
"2029-11-09 10:00",7.48,258.43,271.32,81.4,101.7,0,1.088,184.9,77.5,0.0052
"2029-11-09 11:00",10.83,299.64,284.54,64.9,101.7,0,1.073,180.9,92.3,0.0052
"2029-11-09 12:00",13.4,301.46,295.14,55.4,101.7,0,1.1,181.6,99.1,0.0052
"2029-11-09 13:00",15.05,269.63,302.2,50.4,101.6,0,1.127,182.1,90,0.0053
"2029-11-09 14:00",15.74,207.8,305.25,48.7,101.6,0,1.155,182.7,68.6,0.0053
"2029-11-09 15:00",15.44,121.28,304.18,50.2,101.6,0,1.182,183.2,51.6,0.0054
"2029-11-09 16:00",14.23,14,299.24,54.9,101.6,0,1.21,183.7,13.2,0.0055
"2029-11-09 17:00",12.84,0,293.63,60.7,101.5,0,1.238,184.2,0,0.0055
"2029-11-09 18:00",11.82,0,289.62,65.6,101.5,0,1.265,184.7,0,0.0056
"2029-11-09 19:00",11.02,0,286.54,69.9,101.5,0,1.293,185.1,0,0.0056
"2029-11-09 20:00",10.41,0,284.23,73.5,101.5,0,1.321,185.6,0,0.0057
"2029-11-09 21:00",9.96,0,282.58,76.5,101.4,0,1.35,186,0,0.0057
"2029-11-09 22:00",9.66,0,281.5,78.9,101.4,0,1.378,186.4,0,0.0058
"2029-11-09 23:00",9.47,0,280.91,80.7,101.4,0,1.406,186.7,0,0.0059
"2029-11-10 00:00",10.57,0,339.47,85.6,101.3,0,1.638,187.1,0,0.0067
"2029-11-10 01:00",10.42,0,338.92,87.3,101.2,0,1.67,187.5,0,0.0068
"2029-11-10 02:00",10.29,0,338.45,88.9,101.2,0,1.702,187.8,0,0.0068
"2029-11-10 03:00",10.17,0,338.06,90.4,101.2,0,1.735,188.1,0,0.0069
"2029-11-10 04:00",10.07,0,337.73,91.9,101.1,0,1.768,188.4,0,0.007
"2029-11-10 05:00",9.98,0,337.46,93.3,101.1,0,1.8,188.7,0,0.007
"2029-11-10 06:00",9.9,0,337.23,94.7,101.1,0,1.833,189,0,0.0071
"2029-11-10 07:00",9.83,0,337.05,96,101.1,0,1.866,189.3,0,0.0072
"2029-11-10 08:00",10.54,45.31,340.62,92.4,101,0,1.899,189.6,35.7,0.0072
"2029-11-10 09:00",13.5,99.03,355.23,76.7,101,0,1.931,189.8,83.9,0.0073
"2029-11-10 10:00",14.51,134.62,360.46,72.5,101,0,1.964,190.1,119.5,0.0074
"2029-11-10 11:00",15.24,151.48,364.28,69.8,101,0,1.997,190.3,137.7,0.0074
"2029-11-10 12:00",15.6,158.03,366,67.7,101,0,2.03,191.9,142.9,0.0074
"2029-11-10 13:00",15.56,146.39,365.68,67.4,100.9,0,2.065,193.5,130.8,0.0073
"2029-11-10 14:00",15.11,116.63,363.25,69,100.9,0,2.101,195,101.5,0.0073
"2029-11-10 15:00",14.25,69.91,358.83,72.4,100.9,0.1,2.138,196.4,57.8,0.0073
"2029-11-10 16:00",13.05,6.86,352.72,77.7,100.9,0.1,2.177,197.8,6.5,0.0072
"2029-11-10 17:00",12.22,0,348.5,81.5,100.8,0.1,2.216,199.1,0,0.0072
"2029-11-10 18:00",11.64,0,345.57,84.1,100.8,0.1,2.222,200.4,0,0.0071
"2029-11-10 19:00",11.11,0,342.87,86.5,100.8,0.1,2.263,201.7,0,0.0071
"2029-11-10 20:00",10.62,0,340.37,88.7,100.8,0.1,2.306,202.9,0,0.007
"2029-11-10 21:00",10.16,0,338.05,90.9,100.8,0.1,2.349,204.1,0,0.007
"2029-11-10 22:00",9.73,0,335.88,92.8,100.7,0.1,2.394,205.2,0,0.0069
"2029-11-10 23:00",9.32,0,333.84,94.7,100.7,0.1,2.439,206.3,0,0.0069
"2029-11-11 00:00",7.12,0,280.61,99.7,100.5,0.2,2.855,207.3,0,0.0062
"2029-11-11 01:00",6.87,0,279.36,99.7,100.5,0.2,2.909,208.3,0,0.0061
"2029-11-11 02:00",6.65,0,278.27,99.7,100.5,0.2,2.964,209.2,0,0.006
"2029-11-11 03:00",6.46,0,277.32,99.7,100.5,0.2,3.02,210.2,0,0.006
"2029-11-11 04:00",6.29,0,276.49,99.7,100.5,0.2,3.076,211.1,0,0.0059
"2029-11-11 05:00",6.14,0,275.76,99.7,100.4,0.2,3.133,211.9,0,0.0058
"2029-11-11 06:00",6.01,0,275.13,99.7,100.4,0.2,3.191,212.8,0,0.0058
"2029-11-11 07:00",5.9,0,274.58,99.7,100.4,0.2,3.25,213.6,0,0.0057
"2029-11-11 08:00",6.88,55.62,279.01,97,100.4,0.3,3.309,214.3,31,0.006
"2029-11-11 09:00",10.8,130.5,294.87,73.8,100.4,0.3,3.368,215.1,75.1,0.0059
"2029-11-11 10:00",12.42,186.73,301.56,65.8,100.3,0.3,3.429,215.8,119.8,0.0059
"2029-11-11 11:00",13.63,220.59,306.59,60.3,100.3,0.3,3.489,216.5,144.2,0.0058
"2029-11-11 12:00",14.33,224.64,309.53,57.4,100.3,0.3,3.413,215.8,148.9,0.0058
"2029-11-11 13:00",14.44,202.9,309.97,56.8,100.4,0.3,3.337,215,133.7,0.0058
"2029-11-11 14:00",13.95,157.32,307.8,58.4,100.4,0.3,3.262,214.2,98.2,0.0058
"2029-11-11 15:00",12.87,91.17,303.14,62.5,100.5,0.2,3.187,213.4,46.3,0.0057
"2029-11-11 16:00",11.26,6.87,296.31,69.2,100.5,0.2,3.113,212.5,6.9,0.0057
"2029-11-11 17:00",10.06,0,291.27,74.7,100.5,0.2,3.04,211.6,0,0.0057
"2029-11-11 18:00",9.17,0,287.58,79,100.6,0.2,2.967,210.7,0,0.0057
"2029-11-11 19:00",8.37,0,284.26,83.1,100.6,0.2,2.896,209.7,0,0.0057
"2029-11-11 20:00",7.63,0,281.24,87.1,100.6,0.2,2.825,208.6,0,0.0056
"2029-11-11 21:00",6.96,0,278.49,90.9,100.7,0.2,2.756,207.5,0,0.0056
"2029-11-11 22:00",6.34,0,275.98,94.5,100.7,0.2,2.687,206.4,0,0.0056
"2029-11-11 23:00",5.76,0,273.67,97.9,100.7,0.1,2.62,205.1,0,0.0056
"2029-11-12 00:00",4.6,0,285.92,99,101.2,0.1,1.88,203.9,0,0.0052
"2029-11-12 01:00",4.06,0,283.25,99.6,101.2,0.1,1.832,202.5,0,0.005
"2029-11-12 02:00",3.59,0,280.89,99.6,101.2,0.1,1.786,201.1,0,0.0048
"2029-11-12 03:00",3.19,0,278.85,99.6,101.3,0.1,1.768,199.6,0,0.0047
"2029-11-12 04:00",2.84,0,277.1,99.6,101.3,0.1,1.723,198,0,0.0046
"2029-11-12 05:00",2.53,0,275.59,99.6,101.3,0.1,1.68,196.3,0,0.0045
"2029-11-12 06:00",2.27,0,274.28,99.6,101.4,0.1,1.638,194.6,0,0.0044
"2029-11-12 07:00",2.04,0,273.16,99.6,101.4,0,1.597,192.7,0,0.0043
"2029-11-12 08:00",3.52,45.89,280.54,99.6,101.4,0,1.559,190.8,30.2,0.0048
"2029-11-12 09:00",3.78,108.31,281.86,99.6,101.5,0,1.522,188.8,81.1,0.0049
"2029-11-12 10:00",7.59,152.5,297.88,77.5,101.5,0,1.487,186.6,121.6,0.005
"2029-11-12 11:00",10.77,176.61,311.57,62.3,101.5,0,1.455,184.4,144.9,0.0049
"2029-11-12 12:00",13.16,177.09,322.46,54,101.5,0,1.511,185.2,148.3,0.005
"2029-11-12 13:00",14.65,157.22,329.45,49.8,101.5,0,1.568,186,132.7,0.0051
"2029-11-12 14:00",15.16,119.5,332.05,48.8,101.4,0.1,1.625,186.7,100.1,0.0052
"2029-11-12 15:00",14.7,67.37,330.17,51,101.4,0.1,1.683,187.3,54.9,0.0052
"2029-11-12 16:00",13.32,3.71,324.13,56.6,101.4,0.1,1.741,187.9,3.6,0.0053
"2029-11-12 17:00",11.97,0,318.24,62.7,101.3,0.1,1.798,188.5,0,0.0054
"2029-11-12 18:00",10.97,0,314.02,67.9,101.3,0.2,1.856,189,0,0.0055
"2029-11-12 19:00",10.17,0,310.7,72.6,101.3,0.2,1.915,189.5,0,0.0055
"2029-11-12 20:00",9.54,0,308.16,76.8,101.2,0.2,1.973,190,0,0.0056
"2029-11-12 21:00",9.06,0,306.27,80.3,101.2,0.2,2.031,190.5,0,0.0057
"2029-11-12 22:00",8.71,0,304.95,83.3,101.2,0.3,2.09,190.9,0,0.0058
"2029-11-12 23:00",8.47,0,304.11,85.8,101.1,0.3,2.149,191.3,0,0.0058
"2029-11-13 00:00",9.46,0,358.93,94.6,100.7,0.3,2.834,191.7,0,0.0069
"2029-11-13 01:00",9.16,0,357.66,97.7,100.7,0.3,2.909,192,0,0.007
"2029-11-13 02:00",8.91,0,356.38,99.5,100.6,0.4,2.985,192.4,0,0.007
"2029-11-13 03:00",8.69,0,355.02,99.7,100.6,0.4,3.061,192.7,0,0.0069
"2029-11-13 04:00",8.49,0,353.8,99.7,100.6,0.4,3.137,193,0,0.0068
"2029-11-13 05:00",8.32,0,352.74,99.7,100.5,0.4,3.213,193.3,0,0.0068
"2029-11-13 06:00",8.17,0,351.81,99.7,100.5,0.5,3.289,193.5,0,0.0067
"2029-11-13 07:00",8.04,0,351,99.7,100.5,0.5,3.365,193.8,0,0.0066
"2029-11-13 08:00",9.01,17.34,357.02,99.7,100.4,0.5,3.441,194.1,17.3,0.0071
"2029-11-13 09:00",12.65,40.53,377.49,85.1,100.4,0.5,3.518,194.3,40.5,0.0077
"2029-11-13 10:00",14.63,55.06,388.28,75.7,100.4,0.6,3.594,194.5,55.1,0.0078
"2029-11-13 11:00",16.15,61.13,396.77,69.4,100.3,0.6,3.671,194.8,61.1,0.0079
"2029-11-13 12:00",17.08,71.33,401.73,64.7,100.3,0.6,3.654,196.2,71.3,0.0078
"2029-11-13 13:00",17.36,72.61,403.05,62.8,100.4,0.5,3.64,197.7,72.5,0.0077
"2029-11-13 14:00",16.95,62.46,400.54,63.7,100.4,0.5,3.628,199.2,62.2,0.0076
"2029-11-13 15:00",15.87,39.24,394.35,67.5,100.4,0.5,3.619,200.7,38.7,0.0075
"2029-11-13 16:00",14.18,1.66,384.96,74.4,100.4,0.5,3.612,202.2,1.7,0.0075
"2029-11-13 17:00",12.96,0,378.21,79.6,100.5,0.5,3.55,203.7,0,0.0074
"2029-11-13 18:00",12.04,0,373.16,83.5,100.5,0.4,3.548,205.2,0,0.0073
"2029-11-13 19:00",11.22,0,368.64,87.1,100.5,0.4,3.549,206.7,0,0.0072
"2029-11-13 20:00",10.48,0,364.59,90.4,100.5,0.4,3.552,208.2,0,0.0071
"2029-11-13 21:00",9.81,0,360.94,93.3,100.6,0.4,3.558,209.8,0,0.007
"2029-11-13 22:00",9.21,0,357.64,96,100.6,0.4,3.566,211.3,0,0.0069
"2029-11-13 23:00",8.66,0,354.63,98.4,100.6,0.3,3.576,212.8,0,0.0068
"2029-11-14 00:00",6.56,0,255.88,99.7,100.8,0.3,3.525,214.2,0,0.006
"2029-11-14 01:00",6.37,0,255.04,99.7,100.8,0.3,3.54,215.7,0,0.0059
"2029-11-14 02:00",6.21,0,254.29,99.7,100.9,0.3,3.557,217.2,0,0.0058
"2029-11-14 03:00",6.06,0,253.63,99.7,100.9,0.3,3.577,218.6,0,0.0058
"2029-11-14 04:00",5.93,0,253.06,99.7,100.9,0.2,3.599,220,0,0.0057
"2029-11-14 05:00",5.82,0,252.55,99.6,100.9,0.2,3.623,221.5,0,0.0057
"2029-11-14 06:00",5.72,0,252.08,99.5,101,0.2,3.649,222.8,0,0.0056
"2029-11-14 07:00",5.64,0,251.59,98.7,101,0.2,3.677,224.2,0,0.0055
"2029-11-14 08:00",6.33,65.18,253.93,92.7,101,0.2,3.708,225.6,39,0.0055
"2029-11-14 09:00",8.94,171.08,263.37,76.4,101,0.1,3.74,226.9,64.3,0.0054
"2029-11-14 10:00",10.41,254.76,268.69,68.2,101.1,0.1,3.774,228.2,78.8,0.0053
"2029-11-14 11:00",11.5,309.25,272.67,62.5,101.1,0.1,3.811,229.5,87.7,0.0052
"2029-11-14 12:00",12.14,317.79,275.06,59.6,101.1,0.1,3.781,229.6,88.7,0.0052
"2029-11-14 13:00",12.26,288.56,275.45,58.9,101.2,0.1,3.751,229.7,84.8,0.0052
"2029-11-14 14:00",11.84,223.54,273.77,60.3,101.2,0.1,3.721,229.8,75.3,0.0051
"2029-11-14 15:00",10.91,126.73,270.15,63.8,101.2,0.1,3.691,229.9,57.5,0.0051
"2029-11-14 16:00",9.53,3.02,264.87,69.7,101.2,0.1,3.661,230,2.9,0.0051
"2029-11-14 17:00",8.72,0,261.79,73.3,101.3,0.1,3.631,230.1,0,0.0051
"2029-11-14 18:00",8.16,0,259.64,75.8,101.3,0.1,3.601,230.2,0,0.005
"2029-11-14 19:00",7.65,0,257.7,78.1,101.3,0.1,3.571,230.3,0,0.005
"2029-11-14 20:00",7.18,0,255.94,80.2,101.3,0.1,3.541,230.4,0,0.005
"2029-11-14 21:00",6.76,0,254.35,82.2,101.4,0.1,3.511,230.5,0,0.005
"2029-11-14 22:00",6.38,0,252.9,84,101.4,0.1,3.481,230.6,0,0.0049
"2029-11-14 23:00",6.03,0,251.57,85.7,101.4,0,3.451,230.7,0,0.0049
"2029-11-15 00:00",5.17,0,259.44,87.9,101.6,0,3.196,230.8,0,0.0048
"2029-11-15 01:00",4.94,0,258.53,88.9,101.6,0,3.168,230.9,0,0.0047
"2029-11-15 02:00",4.74,0,257.73,89.7,101.7,0,3.14,231.1,0,0.0047
"2029-11-15 03:00",4.57,0,257.01,90.4,101.7,0,3.113,231.2,0,0.0047
"2029-11-15 04:00",4.41,0,256.37,91,101.7,0,3.085,231.3,0,0.0047
"2029-11-15 05:00",4.27,0,255.81,91.4,101.7,0,3.057,231.4,0,0.0046
"2029-11-15 06:00",4.15,0,255.3,91.7,101.8,0,3.029,231.6,0,0.0046
"2029-11-15 07:00",4.05,0,254.85,91.9,101.8,0,3.001,231.7,0,0.0046
"2029-11-15 08:00",4.82,67.56,257.64,86.7,101.8,0,2.974,231.8,41.4,0.0046
"2029-11-15 09:00",5.62,177.04,260.56,81.6,101.8,0,2.946,232,67.2,0.0045
"2029-11-15 10:00",7.72,256.36,268.44,70.2,101.9,0,2.918,232.1,79.9,0.0045
"2029-11-15 11:00",9.38,301.68,274.78,62.4,101.9,0,2.89,232.2,86.1,0.0045
"2029-11-15 12:00",10.49,303.2,279.33,58.9,101.9,0,2.884,231.7,85.2,0.0046
"2029-11-15 13:00",10.97,268.75,281.45,57.9,101.9,0,2.878,231.2,79.5,0.0046
"2029-11-15 14:00",10.81,202.69,281.01,59.4,101.8,0,2.872,230.7,68.8,0.0047
"2029-11-15 15:00",10.03,111,278.12,63.5,101.8,0,2.866,230.1,51,0.0048
"2029-11-15 16:00",8.7,1.3,273.14,70.4,101.8,0,2.861,229.6,1.3,0.0048
"2029-11-15 17:00",8.07,0,270.91,74.5,101.8,0,2.856,229.1,0,0.0049
"2029-11-15 18:00",7.71,0,269.71,77.5,101.7,0,2.851,228.5,0,0.005
"2029-11-15 19:00",7.42,0,268.77,80.1,101.7,0,2.846,228,0,0.0051
"2029-11-15 20:00",7.18,0,268.05,82.6,101.7,0,2.842,227.5,0,0.0051
"2029-11-15 21:00",7,0,267.52,84.7,101.7,0,2.838,226.9,0,0.0052
"2029-11-15 22:00",6.86,0,267.17,86.7,101.7,0,2.834,226.4,0,0.0053
"2029-11-15 23:00",6.76,0,266.96,88.4,101.6,0,2.83,225.8,0,0.0053
"2029-11-16 00:00",7.83,0,300.56,92.7,101.5,0,3.001,225.3,0,0.006
"2029-11-16 01:00",7.61,0,299.8,95.3,101.5,0.1,2.998,224.8,0,0.0061
"2029-11-16 02:00",7.41,0,299.15,97.8,101.5,0.1,2.994,224.2,0,0.0062
"2029-11-16 03:00",7.24,0,298.52,99.6,101.4,0.1,2.992,223.7,0,0.0062
"2029-11-16 04:00",7.09,0,297.74,99.7,101.4,0.1,2.989,223.1,0,0.0062
"2029-11-16 05:00",6.96,0,297.05,99.7,101.4,0.1,2.987,222.6,0,0.0061
"2029-11-16 06:00",6.85,0,296.44,99.7,101.4,0.1,2.985,222,0,0.0061
"2029-11-16 07:00",6.74,0,295.91,99.7,101.3,0.1,2.983,221.5,0,0.006
"2029-11-16 08:00",7.39,29.81,299.32,99.7,101.3,0.1,2.982,220.9,26.2,0.0063
"2029-11-16 09:00",11.08,77.31,316.43,83,101.3,0.1,2.981,220.4,69.6,0.0067
"2029-11-16 10:00",12.62,107.27,323.57,75.8,101.3,0.1,2.98,219.8,100.1,0.0068
"2029-11-16 11:00",13.77,120.13,329.01,71.1,101.3,0.1,2.98,219.3,114.4,0.0069
"2029-11-16 12:00",14.42,126.04,331.92,67.9,101.2,0.1,2.942,218.9,119.6,0.0069
"2029-11-16 13:00",14.5,116.51,332.22,67.2,101.2,0.1,2.905,218.6,109.7,0.0068
"2029-11-16 14:00",14,91.48,329.79,69.1,101.2,0.1,2.868,218.3,84.8,0.0068
"2029-11-16 15:00",12.92,51.79,324.77,73.8,101.2,0.2,2.832,217.9,46.7,0.0068
"2029-11-16 16:00",11.33,0.21,317.54,81.5,101.1,0.2,2.795,217.5,0.2,0.0067
"2029-11-16 17:00",10.33,0,313.02,86.7,101.1,0.2,2.758,217.2,0,0.0067
"2029-11-16 18:00",9.55,0,309.5,90.9,101.1,0.2,2.722,216.8,0,0.0067
"2029-11-16 19:00",8.84,0,306.31,94.9,101.1,0.2,2.685,216.4,0,0.0066
"2029-11-16 20:00",8.18,0,303.39,98.8,101,0.2,2.649,216,0,0.0066
"2029-11-16 21:00",7.58,0,300.31,99.7,101,0.3,2.613,215.6,0,0.0064
"2029-11-16 22:00",7.02,0,297.36,99.7,101,0.3,2.577,215.1,0,0.0062
"2029-11-16 23:00",6.5,0,294.64,99.7,101,0.3,2.541,214.7,0,0.0059
"2029-11-17 00:00",4.91,0,288.88,99.6,101.1,0.3,1.882,214.2,0,0.0053
"2029-11-17 01:00",4.49,0,286.71,99.6,101.1,0.3,1.856,213.8,0,0.0052
"2029-11-17 02:00",4.13,0,284.83,99.6,101.1,0.3,1.829,213.3,0,0.005
"2029-11-17 03:00",3.81,0,283.19,99.6,101,0.4,1.803,212.8,0,0.0049
"2029-11-17 04:00",3.53,0,281.78,99.6,101,0.4,1.776,212.3,0,0.0048
"2029-11-17 05:00",3.28,0,280.55,99.6,101,0.4,1.75,211.8,0,0.0047
"2029-11-17 06:00",3.07,0,279.49,99.6,101,0.4,1.724,211.2,0,0.0047
"2029-11-17 07:00",2.89,0,278.56,99.6,100.9,0.4,1.698,210.7,0,0.0046
"2029-11-17 08:00",3.77,34.87,283.03,99.6,100.9,0.4,1.673,210.1,24.3,0.0049
"2029-11-17 09:00",6.09,100,294.87,98.8,100.9,0.4,1.647,209.5,71.6,0.0057
"2029-11-17 10:00",9.15,148.85,307.96,79.7,100.9,0.5,1.622,208.9,111.8,0.0057
"2029-11-17 11:00",11.63,178.5,318.87,67.2,100.8,0.5,1.597,208.3,136,0.0057
"2029-11-17 12:00",13.38,185.9,326.71,59.7,100.8,0.5,1.708,210.1,140.9,0.0057
"2029-11-17 13:00",14.27,170.41,330.74,56.2,100.7,0.4,1.821,211.8,125.5,0.0056
"2029-11-17 14:00",14.26,132.43,330.63,56,100.6,0.4,1.936,213.2,91.7,0.0056
"2029-11-17 15:00",13.35,73.68,326.41,59.2,100.5,0.4,2.051,214.5,42,0.0056
"2029-11-17 16:00",11.62,0.02,318.55,66.1,100.5,0.4,2.167,215.7,0,0.0056
"2029-11-17 17:00",10.37,0,312.9,71.6,100.4,0.4,2.285,216.7,0,0.0056
"2029-11-17 18:00",9.39,0,308.56,76.1,100.3,0.4,2.402,217.6,0,0.0056
"2029-11-17 19:00",8.57,0,304.9,80.2,100.2,0.3,2.521,218.5,0,0.0055
"2029-11-17 20:00",7.86,0,301.8,83.8,100.1,0.3,2.64,219.2,0,0.0055
"2029-11-17 21:00",7.26,0,299.19,87,100.1,0.3,2.759,220,0,0.0055
"2029-11-17 22:00",6.76,0,297,89.7,100,0.3,2.879,220.6,0,0.0055
"2029-11-17 23:00",6.34,0,295.17,92,99.9,0.3,2.999,221.2,0,0.0055
"2029-11-18 00:00",6.39,0,280.72,95.2,99.4,0.3,4.421,221.7,0,0.0057
"2029-11-18 01:00",6.04,0,279.27,97.1,99.3,0.2,4.592,222.2,0,0.0057
"2029-11-18 02:00",5.74,0,278.01,98.8,99.2,0.2,4.763,222.7,0,0.0057
"2029-11-18 03:00",5.47,0,276.8,99.6,99.1,0.2,4.935,223.2,0,0.0056
"2029-11-18 04:00",5.24,0,275.67,99.7,99,0.2,5.107,223.6,0,0.0056
"2029-11-18 05:00",5.04,0,274.68,99.7,99,0.2,5.279,223.9,0,0.0055
"2029-11-18 06:00",4.86,0,273.81,99.7,98.9,0.1,5.451,224.3,0,0.0054
"2029-11-18 07:00",4.71,0,273.06,99.7,98.8,0.1,5.624,224.6,0,0.0054
"2029-11-18 08:00",5.42,41.95,276.44,98.8,98.7,0.1,5.796,225,27.8,0.0056
"2029-11-18 09:00",9.03,124.87,291.02,76.9,98.7,0.1,5.969,225.3,52.4,0.0056
"2029-11-18 10:00",11.47,186.3,301.15,65.1,98.6,0.1,6.142,225.5,90.4,0.0056
"2029-11-18 11:00",13.38,222.94,309.29,57.2,98.5,0.1,6.315,225.8,117.8,0.0055
"2029-11-18 12:00",14.63,229.47,314.54,52.1,98.5,0.1,6.272,225.9,124.1,0.0055
"2029-11-18 13:00",15.12,207.62,316.5,49.8,98.5,0.1,6.228,226,106.7,0.0054
"2029-11-18 14:00",14.81,158.97,314.92,50.2,98.6,0.1,6.185,226.1,69.2,0.0053
"2029-11-18 15:00",13.7,86.51,309.91,53.3,98.6,0.1,6.142,226.3,41.3,0.0053
"2029-11-18 16:00",11.88,0,301.91,59.2,98.6,0,6.098,226.4,0,0.0052
"2029-11-18 17:00",10.64,0,296.49,63.5,98.6,0,6.055,226.5,0,0.0051
"2029-11-18 18:00",9.64,0,292.13,67,98.6,0,6.011,226.6,0,0.0051
"2029-11-18 19:00",8.75,0,288.28,70.2,98.6,0,5.968,226.7,0,0.005
"2029-11-18 20:00",7.96,0,284.87,73,98.7,0,5.925,226.8,0,0.0049
"2029-11-18 21:00",7.26,0,281.84,75.6,98.7,0,5.882,227,0,0.0049
"2029-11-18 22:00",6.64,0,279.14,77.8,98.7,0,5.838,227.1,0,0.0048
"2029-11-18 23:00",6.08,0,276.71,79.7,98.7,0,5.795,227.2,0,0.0047
"2029-11-19 00:00",4.06,0,274.05,85.3,99.1,0,5.243,227.4,0,0.0044
"2029-11-19 01:00",3.94,0,273.41,84.7,99.1,0,5.204,227.5,0,0.0043
"2029-11-19 02:00",3.85,0,272.82,84.1,99.1,0,5.164,227.6,0,0.0042
"2029-11-19 03:00",3.76,0,272.27,83.3,99.1,0,5.125,227.8,0,0.0042
"2029-11-19 04:00",3.68,0,271.75,82.5,99.2,0,5.086,227.9,0,0.0041
"2029-11-19 05:00",3.61,0,271.27,81.6,99.2,0,5.047,228,0,0.0041
"2029-11-19 06:00",3.55,0,270.82,80.7,99.2,0,5.007,228.2,0,0.004
"2029-11-19 07:00",3.49,0,270.4,79.7,99.2,0,4.968,228.3,0,0.0039
"2029-11-19 08:00",3.81,37.97,271.43,76.7,99.2,0,4.929,228.5,25.8,0.0039
"2029-11-19 09:00",5.99,117.04,279.84,64.8,99.2,0,4.89,228.6,53,0.0038
"2029-11-19 10:00",6.95,173.99,283.48,59.6,99.3,0,4.851,228.8,97.5,0.0037
"2029-11-19 11:00",7.64,206.5,286.08,55.9,99.3,0,4.812,228.9,125.5,0.0037
"2029-11-19 12:00",8,213.28,287.56,54.6,99.3,0,4.764,228.8,131,0.0037
"2029-11-19 13:00",7.98,193.39,287.51,54.8,99.3,0,4.717,228.6,114.5,0.0037
"2029-11-19 14:00",7.58,148.1,285.89,56.4,99.2,0,4.669,228.4,76.1,0.0037
"2029-11-19 15:00",6.82,80.02,282.81,59.6,99.2,0,4.621,228.2,38.6,0.0037
"2029-11-19 16:00",5.74,0,278.52,64.2,99.2,0,4.574,228,0,0.0037
"2029-11-19 17:00",5.25,0,276.58,66.6,99.2,0,4.526,227.9,0,0.0037
"2029-11-19 18:00",4.86,0,275.06,68.6,99.2,0,4.479,227.7,0,0.0037
"2029-11-19 19:00",4.5,0,273.66,70.4,99.2,0,4.431,227.5,0,0.0037
"2029-11-19 20:00",4.17,0,272.36,72.2,99.2,0,4.384,227.3,0,0.0037
"2029-11-19 21:00",3.86,0,271.17,73.9,99.2,0,4.336,227.1,0,0.0037
"2029-11-19 22:00",3.56,0,270.05,75.6,99.1,0,4.289,226.9,0,0.0037
"2029-11-19 23:00",3.29,0,269.01,77.2,99.1,0,4.242,226.7,0,0.0037
"2029-11-20 00:00",2.1,0,257.99,89.5,99,0,4.008,226.4,0,0.004
"2029-11-20 01:00",1.89,0,257.25,90.9,99,0,3.963,226.2,0,0.004
"2029-11-20 02:00",1.71,0,256.59,92.3,99,0,3.918,226,0,0.004
"2029-11-20 03:00",1.55,0,256.02,93.5,99,0,3.873,225.8,0,0.004
"2029-11-20 04:00",1.41,0,255.53,94.6,99,0,3.828,225.5,0,0.004
"2029-11-20 05:00",1.29,0,255.09,95.6,99,0,3.784,225.3,0,0.004
"2029-11-20 06:00",1.18,0,254.71,96.5,99,0,3.739,225,0,0.004
"2029-11-20 07:00",1.09,0,254.37,97.3,98.9,0,3.694,224.8,0,0.004
"2029-11-20 08:00",1.52,35.52,256.02,94.5,98.9,0,3.65,224.5,24.8,0.0041
"2029-11-20 09:00",4.15,115.35,265.98,78.5,98.9,0,3.605,224.3,51.4,0.0041
"2029-11-20 10:00",5.84,173.21,272.56,69.9,98.9,0,3.561,224,93.9,0.0041
"2029-11-20 11:00",7.13,206.68,277.66,64,98.9,0,3.517,223.7,122.1,0.0041
"2029-11-20 12:00",7.91,212.98,280.71,60.6,98.9,0,3.518,223.6,128.1,0.0041
"2029-11-20 13:00",8.1,192.43,281.43,59.6,98.9,0,3.519,223.4,111.9,0.0041
"2029-11-20 14:00",7.68,146.55,279.72,61.2,98.9,0,3.521,223.3,74,0.004
"2029-11-20 15:00",6.68,78.16,275.73,65.4,98.9,0,3.522,223.2,38.2,0.004
"2029-11-20 16:00",5.18,0,269.81,72.4,98.8,0,3.524,223,0,0.004
"2029-11-20 17:00",4.46,0,266.99,75.9,98.8,0,3.525,222.9,0,0.004
"2029-11-20 18:00",3.88,0,264.75,78.9,98.8,0,3.527,222.8,0,0.004
"2029-11-20 19:00",3.36,0,262.74,81.6,98.8,0,3.528,222.7,0,0.004
"2029-11-20 20:00",2.9,0,260.94,84.1,98.8,0,3.53,222.5,0,0.004
"2029-11-20 21:00",2.48,0,259.32,86.4,98.8,0,3.531,222.4,0,0.004
"2029-11-20 22:00",2.09,0,257.85,88.6,98.8,0,3.533,222.3,0,0.004
"2029-11-20 23:00",1.75,0,256.53,90.6,98.8,0,3.535,222.1,0,0.004
"2029-11-21 00:00",0.92,0,252.68,92.9,98.8,0,4.026,222,0,0.0038
"2029-11-21 01:00",0.71,0,251.87,94,98.7,0,4.027,221.9,0,0.0038
"2029-11-21 02:00",0.53,0,251.16,95.1,98.7,0,4.029,221.7,0,0.0038
"2029-11-21 03:00",0.36,0,250.53,95.9,98.7,0,4.031,221.6,0,0.0038
